Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
1107.0,,,,,,delta_rise=0.25_fall=0.25,6,2.2857142857142856,1.0301575072754257
1107.0,,,,,,delta_rise=0.25_fall=0.5,5,2.6666666666666665,1.4907119849998598
1107.0,,,,,,delta_rise=0.25_fall=0.75,5,2.6666666666666665,1.4907119849998598
1107.0,,,,,,delta_rise=0.25_fall=1.0,5,2.6666666666666665,1.4907119849998598
1107.0,,,,,,delta_rise=0.5_fall=0.0,7,2.0,0.8660254037844386
1107.0,,,,,,delta_rise=0.5_fall=0.25,6,2.2857142857142856,1.0301575072754257
1107.0,,,,,,delta_rise=0.5_fall=0.5,5,2.6666666666666665,1.4907119849998598
1107.0,,,,,,delta_rise=0.5_fall=0.75,5,2.6666666666666665,1.4907119849998598
1107.0,,,,,,delta_rise=0.5_fall=1.0,5,2.6666666666666665,1.4907119849998598
1107.0,,,,,,delta_rise=0.75_fall=0.0,7,2.0,0.8660254037844386
1107.0,,,,,,delta_rise=0.75_fall=0.25,6,2.2857142857142856,1.0301575072754257
1107.0,,,,,,delta_rise=0.75_fall=0.5,5,2.6666666666666665,1.4907119849998598
1107.0,,,,,,delta_rise=0.75_fall=0.75,5,2.6666666666666665,1.4907119849998598
1107.0,,,,,,delta_rise=0.75_fall=1.0,5,2.6666666666666665,1.4907119849998598
1107.0,,,,,,delta_rise=1.0_fall=0.0,8,1.7777777777777777,0.7856742013183862
1107.0,,,,,,delta_rise=1.0_fall=0.25,7,2.0,1.0
1107.0,,,,,,delta_rise=1.0_fall=0.5,6,2.2857142857142856,1.4846149779161804
1107.0,,,,,,delta_rise=1.0_fall=0.75,6,2.2857142857142856,1.4846149779161804
1107.0,,,,,,delta_rise=1.0_fall=1.0,6,2.2857142857142856,1.4846149779161804
1107.0,,,,,,simdrop,4,3.2,1.16619037896906
1108.0,0.21206359019279003,0.1068040421076303,6.738419071829199,0.7845318549964719,10.0,delta_rise=0.0_fall=0.0,4,2.0,0.8944271909999159
1108.0,,,,,,delta_rise=0.0_fall=0.25,4,2.0,0.8944271909999159
1108.0,,,,,,delta_rise=0.0_fall=0.5,3,2.5,2.0615528128088303
1108.0,,,,,,delta_rise=0.0_fall=0.75,3,2.5,2.0615528128088303
1108.0,,,,,,delta_rise=0.0_fall=1.0,1,5.0,1.0
1108.0,,,,,,delta_rise=0.25_fall=0.0,6,1.6666666666666667,0.74535599249993
1108.0,,,,,,delta_rise=0.25_fall=0.25,6,1.6666666666666667,0.74535599249993
1108.0,,,,,,delta_rise=0.25_fall=0.5,4,2.5,2.0615528128088303
1108.0,,,,,,delta_rise=0.25_fall=0.75,4,2.5,2.0615528128088303
1108.0,,,,,,delta_rise=0.25_fall=1.0,1,5.0,1.0
1108.0,,,,,,delta_rise=0.5_fall=0.0,8,1.25,0.6614378277661477
1108.0,,,,,,delta_rise=0.5_fall=0.25,8,1.25,0.6614378277661477
1108.0,,,,,,delta_rise=0.5_fall=0.5,5,2.0,2.0
1108.0,,,,,,delta_rise=0.5_fall=0.75,5,2.0,2.0
1108.0,,,,,,delta_rise=0.5_fall=1.0,5,2.0,2.0
1108.0,,,,,,delta_rise=0.75_fall=0.0,8,1.25,0.6614378277661477
1108.0,,,,,,delta_rise=0.75_fall=0.25,8,1.25,0.6614378277661477
1108.0,,,,,,delta_rise=0.75_fall=0.5,5,2.0,2.0
1108.0,,,,,,delta_rise=0.75_fall=0.75,5,2.0,2.0
1108.0,,,,,,delta_rise=0.75_fall=1.0,5,2.0,2.0
1108.0,,,,,,delta_rise=1.0_fall=0.0,8,1.25,0.6614378277661477
1108.0,,,,,,delta_rise=1.0_fall=0.25,8,1.25,0.6614378277661477
1108.0,,,,,,delta_rise=1.0_fall=0.5,5,2.0,2.0
1108.0,,,,,,delta_rise=1.0_fall=0.75,5,2.0,2.0
1108.0,,,,,,delta_rise=1.0_fall=1.0,5,2.0,2.0
1108.0,,,,,,simdrop,3,2.5,0.8660254037844386
1109.0,0.35203885091598763,0.17321332740890028,6.039313618497394,0.82043244333706,9.0,delta_rise=0.0_fall=0.0,6,1.5,0.5
1109.0,,,,,,delta_rise=0.0_fall=0.25,6,1.5,0.5
1109.0,,,,,,delta_rise=0.0_fall=0.5,3,2.25,1.0897247358851685
1109.0,,,,,,delta_rise=0.0_fall=0.75,3,2.25,1.0897247358851685
1109.0,,,,,,delta_rise=0.0_fall=1.0,3,2.25,1.0897247358851685
1109.0,,,,,,delta_rise=0.25_fall=0.0,6,1.5,0.5
1109.0,,,,,,delta_rise=0.25_fall=0.25,6,1.5,0.5
1109.0,,,,,,delta_rise=0.25_fall=0.5,3,2.25,1.0897247358851685
1109.0,,,,,,delta_rise=0.25_fall=0.75,3,2.25,1.0897247358851685
1109.0,,,,,,delta_rise=0.25_fall=1.0,3,2.25,1.0897247358851685
1109.0,,,,,,delta_rise=0.5_fall=0.0,6,1.5,0.5
1109.0,,,,,,delta_rise=0.5_fall=0.25,6,1.5,0.5
1109.0,,,,,,delta_rise=0.5_fall=0.5,3,2.25,1.0897247358851685
1109.0,,,,,,delta_rise=0.5_fall=0.75,3,2.25,1.0897247358851685
1109.0,,,,,,delta_rise=0.5_fall=1.0,3,2.25,1.0897247358851685
1109.0,,,,,,delta_rise=0.75_fall=0.0,6,1.5,0.5
1109.0,,,,,,delta_rise=0.75_fall=0.25,6,1.5,0.5
1109.0,,,,,,delta_rise=0.75_fall=0.5,3,2.25,1.0897247358851685
